date,category,press,title,document,link
2023-09-20 10:16:00,IT,전자신문,"인스웨이브시스템즈, '제5회 디지털플랫폼 정부 미래전략 컨퍼런스' 참가","DX 지름길…HTML5 엔터프라이즈 UI 플랫폼 웹스퀘어5 소개디지털 전환(DX) 솔루션 기업 인스웨이브시스템즈(대표 어세룡)는 지난 11일부터 12일까지 이틀간 정부 세종청사 컨벤션센터에서 개최된 제5회 디지털플랫폼 정부 미래전략 컨퍼런스에 참가해 웹스퀘어 5를 선보였다고 20일 밝혔다.인스웨이브시스템즈는 제5회 디지털플랫폼 정부 미래전략 컨퍼런스에 참가해 웹스퀘어5 등을 선보였다.인스웨이브시스템즈의 주요 제품군인 웹스퀘어5는 국내 최초 HTML5 기반 솔루션이다. 웹과 모바일에서 보다 효율적인 비즈니스를 수행할 수 있도록 지원하는 사용자 인터페이스(UI) 개발 플랫폼이다.2021년 행정안전부가 배포한 행정공공기관 웹사이트 구축운영 가이드에 따르면 행정·공공기관은 웹사이트 구축 시 △웹 표준 및 호환성 준수 △플러그인 제거 △정보 접근성 준수 △웹사이트 최적화 △표준 프레임워크 활용 △사용자 중심의 UI·UX 구현 등 다양한 구축 요건을 충족해야 한다.웹스퀘어5는 직관적인 개발도구와 다양한 UI컴포넌트, 드래그 앤 드롭 기능 등을 제공해 복잡한 코드 작성 없이도 쉽고 빠르게 개발할 수 있도록 지원한다. △전자정부 표준프레임워크 호환성 레벨2 △WA인증 지원 △SA인증 △GS인증 1등급 등 다양한 기능성을 인증 받아 위와 같이 복잡한 구축 요건들을 한 번에 해결할 수 있는 솔루션이다.△해양수산부 수출입 물류 공공 민간데이터 공유플랫폼 구축 사업 △국세청 소득자료관리시스템 구축 △온실가스종합정보센터 환경부 온실가스종합정보센터 사업 △기획재정부 차세대 예산회계시스템 사업 △인사혁신처 국가 인재개발 지능형 오픈 플랫폼 구축(2단계) △보건복지부 지역보건의료정보시스템 통합구축 사업 △행정안전부 차세대 지방세입정보시스템 구축(2단계) 등 공공 분야 사업 이력을 갖췄다.인스웨이브시스템즈는 2002년 창립 이후, 웹 표준 UI·UX 시장을 주도하고 있는 국내 시장점유율 1위의 21년 차 디지털 전환(DX) 솔루션 기업이다. 800여개 고객사 확보 및 3000여 개 프로젝트 수행 등 탄탄한 업력을 보유하고 있다. 아울러, 지난해 창립이래 최대 매출기록 436억원을 달성했고 이달 25일 상장 완료 예정이다.",https://n.news.naver.com/mnews/article/030/0003137955?sid=105
2023-09-20 10:16:00,IT,전자신문,직업계고 10곳 오픈배지 발급…고교에서도 디지털 배지,"교육부가 직업계고(마이스터고) 10곳을 대상으로 에듀테크 기업 레코스가 개발한 오픈배지를 활용, 디지털 배지 시범사업에 들어간다. 김민수기자 mskim@etnews.com대학, 성인교육기관에 이어 교등학교에서 디지털 교육 인증제도를 본격 운영한다.교육부는 최근 직업계고교(특성화고·마이스터고) 10여곳을 대상으로 디지털 배지 시범사업을 시작했다.동아마이스터고, 부산자동차고, 세경고, 근명고, 대전여상, 목포중앙고, 성암국제무역고, 여수정보과학고, 경남관광고, 홍천농고 전국 10개 시범 운영학교를 선정하고 디지털 배지를 도입한다. 국제표준 인증을 받은 레코스 오픈배지 시스템을 활용하기로 했다.교육부는 신청한 직업계고교 계열 중에 수산업을 제외하고 산업별 대표성 등을 반영해 시범학교 대상을 선정했다.이달까지 학교별 배지 디자인을 확정하고 관련 배지 정보를 반영해 내달부터 발급한다.학교에서는 자격증 교육이나 월별 행사 참여도를 종이 기반 자격증이나 참가 증명서 등으로 관리해왔지만 디지털 인증 제도로 수시 확인과 관리가 가능할 것으로 기대했다.교육부는 디지털 배지 시스템을 특성화고·마이스터고 포털사이트인 하이파이브와 연계, 향후 학생 진로와 취업 교육 등에 활용하는 것도 추진한다.직업계고교 학생 입학부터 현장실습, 취업 정보 등을 모은 하이파이브를 통해 디지털 배지 발급을 지원하고, 포트폴리오 관리 등을 보다 쉽고 편리하게 할 수 있도록 할 계획이다.교육부는 향후 배지 디자인을 통일해 표준화를 추진하는 방안을 염두에 뒀으나 시범운영 기간에 학생 관심도 제고를 위해 학교별 별도 디자인으로 배지를 발급한다는 계획이다.그동안 대학, 전문대 등에서 학교 차원의 디지털 배지를 도입하거나 학교 개별로 디지털 배지를 도입한 경우는 있었지만 교육부 차원 디지털 배지 시범사업이 시작된 것은 처음이다. 정부는 디지털 100만 인재 양성 계획에 디지털 배지를 주요 수단 중 하나로 포함했다.교육부 관계자는 “올해부터 내년까지 시범운영학교를 대상으로 우선 진행하고 그 성과 등을 바탕으로 최종 추진 방안을 확정하고 표준화를 추진할 것”이라고 말했다.",https://n.news.naver.com/mnews/article/030/0003137954?sid=105
2023-09-20 10:12:00,IT,전자신문,"[오라클 클라우드월드 2023] 래리 엘리슨 회장 “MS와 협력, 고객이 원한 것···새로운 물결 일 것”","래리 엘리슨 오라클 회장은 미국 라스베이거스에서 열린 오라클 클라우드월드 2023에서 기조연설자로 나섰다. [사진= 전자신문 DB]“마이크로소프트(MS)와 협력은 고객이 원한 것으로 새로운 물결이 일 것입니다.”래리 엘리슨 오라클 회장은 19일(현지시간) 미국 라스베이거스에서 열린 오라클 클라우드월드 2023에서 “고객은 MS 애저 서비스와 오라클 데이터베이스(DB) 기술을 모두 사용할 수 있게 됐다”면서 이같이 밝혔다.오라클은 최근 MS와 기존 퍼블릭 클라우드 파트너십을 강화한 오라클 데이터베이스앳애저(Database@Azure)를 출시했다. 오라클 엑사데이터 DB 하드웨어를 MS 데이터센터에 설치하는 게 골자다.애저 이용자는 오라클 데이터베이스 서비스를 이용할 수 있다. 특히 온프레미스(구축형) 오라클 DB를 오라클 클라우드 인프라스트럭처(OCI)처럼 애저로 마이그레이션할 수 있다. 이를 통해 오라클 DB 고객은 애저 인공지능(AI)과 다양한 기능이 활용 가능하다.엘리슨 회장은 “사티아 나델라 MS 최고경영자(CEO)와 합의한 것이 바로 연결이었다”면서 “고객에게 활용 가능한 것을 선택하게 해주자는 것”이라고 파트너십 강화 취지를 설명했다.생성 AI에 대한 업급도 빼놓지 않았다. 엘리슨 회장은 생성 AI를 혁명 혁신이라고 평가했다. 오라클에 보다 많은 사업 기회가 열릴 것으로 내다봤다. 앞서 오라클은 기업용 AI 플랫폼 제공 전문기업 코히어와 협업, 네이티브 환경에서 생성 AI 서비스를 제공키로 한 바 있다.엘리슨 회장은 “코히어를 포함해 많은 기업이 새로운 대규모언어모델(LLM)을 개발하고 있다”면서 “생성 AI는 (오라클) 사업의 구심점이 되고, 모든 것을 바꾸고 있다”고 말했다.이어 “앞으로 새로운 모든 애플리케이션은 (오라클의 엔터프라이즈 로코드 애필르케이션 플랫폼인) APEX로 생성될 것”이라면서 “개발 프로세스 변화로 인간의 실수를 전부 제거한 자율화가 실현될 것”이라고 덧붙였다.사프라 캣츠 오라클 CEO(왼쪽)가 다라 코스로우샤히 우버 CEO와 대화하고 있다. [사진= 전자신문 DB]사프라 캣츠 오라클 최고경영자(CEO)는 고객 성공을 중심에 두는 오라클을 주제로 성공적인 고객 사례를 집중 조명했다.그는 다라 코스로우샤히 우버 CEO와 일대일 대화 방식으로 오라클이 어떤 방법으로 혁신에 기여했는지 답변을 이끌었다.코스로우샤히 CEO는 “기존에 우버는 라이더 중심 운송회사였다면 지금은 우버 잇츠가 중요 사업으로 성장했다”면서 “수익 구조와 시장 수요가 달라졌고 성장과 수익성 간에 균형을 잘 잡는 것이 중요해졌다”고 말했다. 이어 “우버는 OCI를 활용하면서 제품군을 확장할 수 있었다”면서 “오라클은 수익성을 위한 성장 파트너“라고 치켜세웠다.브라질 최대 통신사인 팀브라질(TIM)은 오라클을 통해 비용을 큰 폭으로 절약하고, 시장 대응력을 높였다고 강조했다. 앞서 TIM은 온프레미스 IT시스템을 OCI로 100% 전환했다.레오나르도 캡데빌 TIM 최고기술정보책임자(CTIO)는 “OCI로 전환한 결과 IT 인프라 총소유비용(TCO)이 30%나 개선됐다”면서 “고객관계관리(CRM)의 경우에는 응답시간이 약 50% 빨라졌다”고 말했다.이어 “특히 앞으로는 MS와 오라클 간 협력으로 각사 최신 기술을 고를 수 있게 됐다”면서 “오라클은 규모의 경제를 활용해 탄력성과 가용성을 동시에 높이는 완벽한 파트너”라고 덧붙였다.",https://n.news.naver.com/mnews/article/030/0003137953?sid=105
2023-09-20 10:11:00,IT,매일경제,"영업용 전기차 솔루션 스타트업 피트인, 20억 규모 프리A 투자 유치…“배터리 고질병 해결 나선다”","영업용 전기차 배터리 교체 서비스를 구독형으로 제공영업용 전기차의 고질적인 충전 문제 해결...충전 대신 교체해 바로 다시 운행 [사진] 피트인 로고영업용 전기차(EV) 솔루션 스타트업 피트인(대표 김세권)은 20억 원 규모의 프리 A 투자를 유치했다고 20일 밝혔다. 이번 투자에는 대성창업투자와 액셀러레이터 슈미트, 포엔, 금강오토텍이 참여했다. 특히 전기차 재제조 배터리 스타트업 포엔과 무인 자동 운반 기계 전문업체 금강오토텍은 전략적투자자(SI)로 나섰다.피트인은 택시와 화물차량 등 영업용 전기차의 배터리를 교체해주는 구독형 서비스 모델을 구축 중인 스타트업이다. 2021년 9월 현대자동차의 사내 스타트업으로 시작해 지난해 6월 분사해 독립했다. 현대차 사내 스타트업 중 단 9개월 만에 조기 분사한 건 피트인이 최초다.피트인은 영업용 전기차의 고질병이었던 충전 문제와 배터리 잔존수명(SOH)을 자체 배터리스왑 기술을 활용해 해결에 나선다는 점에서 기술력을 인정받았다. 배터리스왑은 사용한 배터리를 탈거하고 완충된 배터리를 갈아 끼우는 기술이다.배터리스왑 기술을 활용하면 전기차 충전소에서 오랜 시간 배터리를 충전하는 기존의 방식과 달리 100% 충전된 배터리를 단 15분 이내에 교체해 빠르게 차량을 다시 사용할 수 있다. 또한 일반 전기차 대비 주행거리가 많고 운영 기간이 길어 하나의 배터리로 운행이 어려운 영업용 전기차의 문제를 해결하고, 효율적으로 운행 가능하다.피트인은 이번 투자금을 바탕으로 배터리 스왑 스테이션 구축에 적극 나선다. 피트인은 현재 배터리를 갈아 끼울 수 있는 배터리스왑 스테이션과 영업용 전기차 전용의 충전 인프라를 갖춘 ‘피트인 스테이션’을 경기도 안양시 만안구에 구축하고 있다. 대규모 물류센터에 스왑 스테이션을 구축해 물류사의 영업용 전기차량에 배터리스왑을 제공하는 서비스도 개발 중이다.이를 바탕으로 피트인은 내년 2월 국내에서 처음으로 배터리스왑 서비스를 선보일 예정이다. 현재 현대 기아차에서 판매하고 있는 영업용 전기차는 피트인의 구독 서비스에 가입할 수 있다.이 외에도 피트인은 전기차 주행 및 배터리 빅데이터를 활용한 서비스 고도화에 집중해 다양한 비즈니스 모델로 확장한다. 영업용 전기차의 배터리에 관한 보험과 전용 급속 충전 서비스도 출시할 예정이다.김세권 피트인 대표는 “전기차 시장에서 미래 모빌리티 운영의 한 축을 담당하는 기업으로 성장할 수 있는 가능성을 이번 투자 유치에서 인정받았다”라며 “영업용 전기차 운영에서 발생하는 고민을 해결하는 편의와 안전, 신뢰를 기반으로 한 파트너로 성장하겠다”라고 말했다.",https://n.news.naver.com/mnews/article/009/0005189140?sid=105
2023-09-20 10:10:00,"IT, 사회",KBS,한빛2호기 계획예방정비 착수…12월 발전 재개,[KBS 광주],https://n.news.naver.com/mnews/article/056/0011569829?sid=105
2023-09-20 10:09:00,IT,매일경제,"뇌과학 기반 디지털치료제 ‘벨 테라퓨틱스’, 퓨처플레이•HGI 시드 투자 유치","벨 테라퓨틱스, 약의 기전을 소프트웨어로 구현하는 디지털치료제 개발뇌과학과 물리음향학 연구 기반, 인공와우 환자에 청력재활 디지털치료제 제공 목표 벨 테라퓨틱스 로고 (제공=벨 테라퓨틱스)뇌과학 기반 디지털치료제 스타트업 ‘벨 테라퓨틱스’가 퓨처플레이, HGI, 중소벤처기업진흥공단으로부터 시드 투자를 유치했다고 20일 밝혔다. 투자금액은 비공개다.벨 테라퓨틱스는 약의 기전을 소프트웨어로 구현하는 디지털치료제(Digital Therapeutics; DTx)를 개발하고 있다. 현재 주요하게 개발하고 있는 파이프라인은 청각장애인을 위한 새로운 재활 시스템으로, 인공와우 수술 후 최소 1~2년이 소요되는 재활 기간을 혁신적으로 단축하는 디지털치료제이다.불과 수십 년 전까지만 하더라도 농인들이 말로 대화하는 것은 상상하기 힘든 일이었으나, 이제는 인공와우라는 장치를 귓속에 삽입하는 수술을 통해 청각장애인들도 소리를 듣고 말로 대화하는 것이 가능해졌다. 하지만 인공와우의 가장 큰 한계는, 수술 후에 최소 몇 년이 소요되는 긴 재활과정을 거쳐야 하고, 이 비용 또한 수천만원에 달한다는 점이다.벨 테라퓨틱스는 최신의 뇌과학과 물리음향학 연구를 기반으로 인공와우 환자에게 최적화된 청력재활 디지털치료제를 제공하겠다는 목표를 가지고 있다. 정밀청력진단이 가능한 AI 모듈을 개발하고 정상군과 난청환자군의 임상데이터셋을 구축함으로써 최종적으로 환자별 맞춤재활 AI 모듈이 탑재된 디지털치료제를 단계적으로 개발할 계획이다.그뿐만 아니라 개발된 디지털치료제의 재활 효과성을 검증하기 위한 임상시험을 계획하고 있으며, 이를 통해 이비인후과 의료진과 재활전문가들의 임상 현장에서 유용하게 활용될 수 있는 전문적인 프로그램을 제공할 수 있을 것으로 기대하고 있다.벨 테라퓨틱스의 팀원은 미국 컬럼비아대 경제학과 출신의 이재은 대표를 비롯하여 뇌과학자, 청각신경과학자, 음악인지과학자, 인공지능 엔지니어 등으로 구성되어 있다.벨 테라퓨틱스 이재은 대표는 “전세계적으로 난청 인구가 증가하고 있는 상황에서 벨의 기술이 더 많은 난청환자들의 삶의 질을 개선시켜 주기를 바란다”고 전하며, ”재활에 소요되는 장기간의 시간과 비용을 혁신하는 것은 난청인과 의료관계자들께 있어서는 기술이나 사업 그 이상의 의미가 있다고 확신하며, 벨의 과학기술이 청각 헬스케어 시장의 새로운 혁신을 만들 수 있도록 끊임없이 도전하겠다“고 밝혔다.이번 투자를 진행한 퓨처플레이 구용석 책임심사역은 “벨 테라퓨틱스는 뚜렷한 경쟁자가 없고 미충족 수요(unmet needs)가 큰 인공와우 재활시장에서의 혁신을 불러올 수 있는 회사”라며, “인공와우 수술 환자의 불편을 해결함은 물론 인공와우 제조사들에게도 관련 시장을 확장시킬 수 있는 기회이기에 벨 테라퓨틱스의 재활 디지털치료제의 적극적인 도입을 이루어 낼 수 있는 부분이라고 생각한다“고 전했다.한편, 벨 테라퓨틱스는 서울대학병원 신경과 및 이화여대 음악치료학과와의 연구개발 파트너쉽을 기반으로 불면증 DTx를 비롯하여 다양한 적응증의 디지털치료제를 개발하고 있다.",https://n.news.naver.com/mnews/article/009/0005189138?sid=105
2023-09-20 10:07:00,IT,헤럴드경제,"한국전기연구원, 공공 인적자원 개발 최우수기관 선정","한국전기연구원 창원 본원.[헤럴드DB][헤럴드경제=구본혁 기자] 한국전기연구원(KERI)이 교육부 등이 주관하는 ‘2023년 공공부문 인적자원 개발(Best HRD) 최우수기관’ 인증을 받았다.‘Best HRD’는 인적자원을 공정하게 채용하고, 합리적인 평가보상·교육훈련 기회를 제공해 직원들의 역량을 높이는 등 인적자원 관리와 개발이 우수한 기관을 인증하는 제도다. 국내 최고 수준의 공신력을 가진 인사 분야 인증 사업으로, 올해 공공부문에서는 KERI를 포함한 최우수기관 4개, 우수기관 44개 기관이 선정됐다.KERI는 채용 분야에서 ▷블라인드 채용 완화를 통한 능력 중심 우수 인재 선발 ▷장애인 고용 및 보훈대상자 특별채용 확대 ▷효율적인 인력 배치 및 연구성과 창출 극대화를 위한 ‘인력배정심의’ 제도 도입 등의 성과를 인정받았다.문소민(오른쪽) 한국전기연구원 경영지원본부장이 BEST 최우수기관 인증서를 수여받고 있다.[한국전기연구원 제공]평가보상 분야에서는 ▷여성가족부의 가족친화인증 재인증 획득 등 일생활 균형 환경 조성 ▷노사 원만한 협의를 통한 승진제도 개선 ▷개인평가 제도 공정성 확대 등이 있었다.교육훈련 분야에서는 ▷전 직원 참여 포럼 정례화 ▷직원 미래 역량 개발을 위한 AI 통합교육 실시 ▷신규 여성 직원 대상 멘토·멘티 매칭을 통한 여성 고용률 개선 노력 등이 높은 평가를 받았다.문소민 KERI 경영지원본부장은 “우수 인재를 많이 유치하고 이들이 큰 꿈을 펼칠 수 있도록 적극 지원하는 것이 지속 가능한 연구원을 만드는 발판”이라며 “투명하고 공정한 인사관리 및 체계적인 인적자원 개발 노력을 통해 BEST HRD 최우수기관다운 연구원이 되겠다”고 전했다.",https://n.news.naver.com/mnews/article/016/0002200436?sid=105
2023-09-20 10:07:00,IT,지디넷코리아,"각국 내년부터 기준금리 인하?…OECD ""불확실""","""국제유가 5월 이후 25% 상승…기준금리 인하 전망 어렵게 만들어""경제협력개발기구(OECD)의 클레어 롬바델리 수석 이코노미스트는 각국 중앙은행이 오는 2024년 기준금리를 내릴 지 여부가 불투명한 상황이라고 말했다.19일(현지시간) 주요 외신 보도에 따르면, 이날 롬바델리 수석 이코노미스트는 기자회견 자리에서 “2024년부터 각국 중앙은행이 기준금리를 내릴 지 여부는 확실하지 않다”며 “많은 국가의 근원 물가가 여전히 높은 수준”이라고 설명했다. 근원 물가란 가격 변동폭이 큰 식품과 에너지를 뺀 소비자 물가 지수를 말한다.롬바델리 수석 이코노미스트는 “각국 중앙은행의 고강도 통화정책에도 불구하고 높은 인플레이션은 여전히 높은 해소되지 않고 있고 글로벌 경제는 어려운 상황에 처해 있다”며 “세계 각국은 인플레이션과 저성장의 이중 어려움에 직면한 상황”이라고 말했다.국제유가가 5월 이후 25% 상승하면서 한국처럼 에너지 수입 의존도가 높은 국가의 인플레이션은 쉽게 잡히지 않을 것으로 예상된다.롬바델리 수석 이코노미스트는 “국제유가는 당분간 변동성을 보일 것”이라며 “이는 각국의 인플레이션에 분명 영향을 미칠 것이고 기준금리 인하 전망을 어렵게 만드는 가장 주요한 요인”이라고 말했다.그는 “무엇보다 인플레이션을 해소하는 게 중요하다”며 “인플레이션 해소가 꾸준히 진행되고 있다는 명확한 징후가 나타날 때 까지 강도 높은 통화정책을 유지해야 한다”고 밝혔다.OECD는 올해 글로벌 경제 성장률 전망치를 3.0%로 전망했다. 이는 앞선 6월 전망치 보다 0.3%포인트(p) 상향 조정된 것이다. 상반기  미국·일본·브라질 경제가 양호했기 때문이다.반면 내년 글로벌 성장률은 2.7%로 기존 전망치보다 0.2%p 하향 조정했다. 긴축 영향 가시화, 기업·소비자 심리 악화, 중국의 더딘 경기 회복 등을 주요 원인으로 꼽았다.롬바델리 수석 이코노미스트는 “연초 예상보다 중국의 경기침체가 장기간 이어지고 있다”며 “이 영향으로 올해 글로벌 경제 전체 성장치도 소폭 성장에 그칠 것”이라고 밝혔다.한편 OECD는 올해와 내년 한국의 경제 성장률을 각각 1.5%, 2.1%로 예상했다. 이는 지난 6월에 제시한 전망과 같은 수준이다.",https://n.news.naver.com/mnews/article/092/0002305722?sid=105
2023-09-20 10:05:00,IT,매일경제,온오프믹스로 맛보는 ‘서울고메 2023’…“하이엔드 이벤트로 서비스 다변화”,"사진=서울고메 2023 포스터 ⓒ 온오프믹스 제공종합 이벤트 비즈니스 플랫폼 ‘온오프믹스(대표 양준철)’가 하이엔드(High-end) 이벤트의 첫 시작으로 ‘서울고메 2023’을 선보인다. 온오프믹스의 ‘서울고메 2023’ 유치는 최근 마케팅 트렌드인 여행의 개인화된 요구에 대응해 하이엔드급 서비스를 더욱 고도화하고, 맞춤형 서비스를 제공하기 위해 추진됐다.지난 2009년부터 시작된 ‘서울고메(Seoul Gourmet)’는 세계 최정상의 스타 셰프들이 한식의 과학과 철학을 미식을 통해 교류하는 하이엔드 푸드 페스티벌이다. 고메는 프랑스어로 식도락을 의미한다.이번 ‘서울고메 2023’은 오는 10월 25 ~ 30일 제주도 JW메리어트호텔과 머큐어 앰배서더 제주 일대에서 ‘Olfactory Tour / 후각여행’이라는 주제 아래 다양한 프로그램으로 진행된다.서울고메조직위원회 위원장 한혜정은 “원시림이 보존된 섬, 제주의 숲과 태초의 바다에서 섬세한 후각의 여정을 따라가는 ‘서울고메 2023’은 자연과 미식, 후각을 연결시켜 원초적인 향수를 담아내는 감동의 체험이 될 것”이라면서,  “태초의 숲이 가진 생명체와 흙의 냄새, 섬을 감싸는 갯내음, 타오르는 장작이 뿜어내는 강렬한 진동은 누구도 잊지 못할 특별한 경험이 되고, 여기에 더해진 황홀한 만찬은 모두에게 위로와 기쁨을 주는 초대로 이어진다”고 프로그램을 소개했다.참석자는 한국의 오세득 셰프와 이탈리아 식문화에 공헌한 파올로 데 마리아(Paolo De Maria) 셰프가 준비한 만찬을 맛볼 수 있고, 녹차밭에서 이루어지는 소풍인 ‘티크닉(Tea + Picnic)’을 통해 제주 해녀셰프인 진여원의 오찬과 녹차를 이용한 다양한 음료를 맛볼 수 있다.또 세계적인 후각 예술가 클라우디아 드 보스(Cloudia De Vos)의 후각 예술 강의와 작품을 통한 아로마 체험이 있으며, 현대무용가이자 안무가 차진엽이 이끄는 콜렉티브 A의 퍼포먼스, 프랑스의 현대무용가이자 프리 다이빙 전문가인 줄리 고티에 (Julie Gautier) ‘물속의 댄서’ 영상 등을 관람할 수 있다.서울고메조직원회는 “국내 최대 규모의 이벤트DB를 확보한 플랫폼 온오프믹스를 통해 서울고메의 가치가 널리 전파될 수 있기를 기대된다”고 말했다.온오프믹스 양준철 대표는 “한국의 식문화를 전 세계에 알리고자 하는 마음으로 시작된 ‘서울고메 2023’을 소개하게 돼 기쁘게 생각한다”면서, “세상을 변화시키는 셰프들의 사회적 활동을 돕고 요리가 환경과 인류에 미치는 영향을 함께 고민하는 서울고메와 함께 긍정적인 소셜임팩트를 지향하는 온오프믹스도 함께 할 수 있도록 노력하겠다”고 밝혔다.",https://n.news.naver.com/mnews/article/009/0005189132?sid=105
2023-09-20 10:02:00,"사회, IT",뉴스1,최순원 MIT교수 37회 인촌상 수상…최민호 세종시장 아들,"과학·기술 부문 상금 1억원…""영예로운 상 영광""최순원 미국 매사추세츠공과대학(MIT) 교수. (최 교수 페이스북 캡처) / 뉴스1(세종=뉴스1) 장동열 기자 = 최순원 미국 매사추세츠공과대학(MIT) 교수(36)가 37회 인촌상 과학·기술 부문 수상자로 선정됐다.20일 인촌기념회에 따르면 최 교수와 이대봉 서울예술학원 이사장·참빛그룹 회장(교육 부문), 김종규 문화유산국민신탁 이사장(언론·문화 부문) 등 3명이 지난 18일 올해 수상자로 선정됐다.대전 출신 과학자인 최 교수는 학계에서 노벨상에 가장 가까운 한국 학자로 알려져 있다.그는 대전 삼천초등학교, 삼천중학교를 거쳐 대전과학고를 조기졸업하고 2012년 캘텍 물리학과 학부를 수석으로 졸업했다. 이후 하버드대에서 물리학 박사학위를 받고 MIT 양자정보과학 교수로 재직 중이다.최 교수는 양자 과학기술의 핵심인 시간결정 측정 연구논문이 네이처지 표지에 발표돼 세계의 주목을 받았다.2012년 미국 캘리포니아 공과대학의 아테나 신전에서 기념사진을 찍은 최민호 세종시장(오른쪽)과 아들 최순원 교수(가운데), 부인 전광희씨. (최민호 시장 페이스북 캡처) / 뉴스1그는 최민호 세종시장의 아들이다. 최 시장은 슬하에 1남1녀를 두고 있다.최 교수는 동아일보와의 인터뷰에서 ""과학자로서 이제 시작하는 단계에 큰 상을 받아 부담도 되지만 더욱 열심히 하라는 뜻으로 생각한다""고 소감을 밝혔다.그러면서 ""아직 주니어(교수)인데 영예로운 상을 주셔서 영광""이라며 ""상의 이름에 먹칠을 하지 않고 저 스스로를 더욱 채찍질해 많은 기여를 하라는 의미라고 생각한다""고 말했다.시상식은 오는 10월11일 열리며 수상자에게는 각각 상금 1억원과 메달이 수여된다.인촌상은 동아일보를 창간하고 경성방직과 고려대학교를 설립한 인촌 김성수 선생의 유지를 기리고자 1987년 제정됐다.",https://n.news.naver.com/mnews/article/421/0007061529?sid=105
2023-09-20 10:01:00,"IT, 경제",뉴스1,'네이버 AI 화가' 만든 전진수 슈퍼랩스 창업자 떠났다,"네이버 계열 스노우 자회사…김창욱 단독 체제 개편네이버 계열 슈퍼랩스 로고 (슈퍼렙스 홈페이지 갈무리)(서울=뉴스1) 오현주 기자 = 전진수 슈퍼랩스 창업자 겸 대표가 회사를 떠났다. 슈퍼랩스는 네이버(035420) 계열 스노우 자회사로, 올해 4월 네이버판 인공지능(AI) 화가인 라스코AI를 발표했다. 전진수 슈퍼랩스 대표는 SK텔레콤(017670) 메타버스CO장(부사장) 출신으로 SK텔레콤 메타버스 사업을 주도하다 지난해 4월 스노우에 합류해 슈퍼랩스를 창업했다.20일 업계에 따르면 전진수 대표는 8월쯤 슈퍼랩스에서 퇴사했다. 창업한 지 약 1년 만이다.전 대표는 삼성전자(005930) 무선사업부를 거쳐 2011년 SK텔레콤으로 옮겼다. SK텔레콤에서 △ICT기술센터 미디어랩장 △ 5GX서비스사업본부장 △메타버스 CO장을 맡아왔다. 특히 메타버스 CO장 시절 메타버스 플랫폼 이프랜드를 이끌기도 했다.  슈퍼랩스는 전진수·김창욱 공동 대표 체제에서 김창욱 단독 체제로 개편됐다. 김창욱 대표는 스노우와 크림 대표도 맡고 있다. 네이버 손자회사인 슈퍼랩스는 네이버 자회사인 스노우가 지분 100%를 보유한 AI 가상인간 전문회사다. 전 대표는 슈퍼랩스 설립 초반부터 네이버 계열사와 협업을 통해 AI 버추얼 휴먼을 선보였다.대표적으로 지난해 11월 네이버 쇼핑 패션타운 광고 영상에서 첫 번째 가상 인간 모아(MOA)를 공개했다. 올해 4월에는 생성 AI 기술 기반 이미지 제작 플랫폼 라스코 AI를 선보였다. 일명 AI 화가다. 또 스노우 산하 뷰티 브랜드 어뮤즈 모델로 활동하는 가상 인간 아마라를 5월 발표했다.슈퍼랩스 관계자는 ""전 대표는 개인적인 사유로 회사를 떠났고, 김창욱 단독 체제로 전환했다""고 말했다.",https://n.news.naver.com/mnews/article/421/0007061528?sid=105
